id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1186301112481128448,Mon Oct 21 15:20:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The precious metal had closed at ₹38,985 per 10 gram on Saturday.

https://t.co/SdLaDN8j8y

#goldprice #bullion","The precious metal closed ₹38,985 per 10 gram Saturday https //t.co/SdLaDN8j8y goldprice bullion","Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,32,3,the_hindu,False,"goldprice, bullion",,"Chennai, India",
1186299892689522689,Mon Oct 21 15:15:09 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone down through $1,485/toz to $1,484.90/toz. #goldprice chart:… https://t.co/PXUkI33hSM","The spot gold price BullionVault gone 1,485/toz 1,484.90/toz goldprice chart … https //t.co/PXUkI33hSM","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,GoldPriceUSD5,False,"gold, goldprice",bullionvault,,
1186299367973670912,Mon Oct 21 15:13:04 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone down through £1,145/toz to £1,144.75/toz. #goldprice chart:… https://t.co/eybdTnT2Ev","The spot gold price BullionVault gone £1,145/toz £1,144.75/toz goldprice chart … https //t.co/eybdTnT2Ev","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP5,False,"gold, goldprice",bullionvault,,
1186289680414724096,Mon Oct 21 14:34:34 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Gold prices fall again today, down ₹2,000 per 10 gram from last month's highs - Livemint https://t.co/KL0225IiM1… https://t.co/jiGEJHCj5n","Gold prices fall today ₹2,000 per 10 gram last month 's highs Livemint https //t.co/KL0225IiM1… https //t.co/jiGEJHCj5n","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,bgoigroup,False,,,"New York, NY",
1186282748408823808,Mon Oct 21 14:07:01 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold Price Outlook: Gold Prices Continue Congestion as USD Dives - DailyFX https://t.co/RYLYDnDzx6 #gold #goldnews #goldbullion,Gold Price Outlook Gold Prices Continue Congestion USD Dives DailyFX https //t.co/RYLYDnDzx6 gold goldnews goldbullion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186279229727469570,Mon Oct 21 13:53:03 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PRECIOUS-Gold flat as markets eye trade talk cues, Brexit deal - Reuters https://t.co/dksnDALPnZ #gold #goldnews #goldbullion",PRECIOUS-Gold flat markets eye trade talk cues Brexit deal Reuters https //t.co/dksnDALPnZ gold goldnews goldbullion,"Sentiment(polarity=-0.025, subjectivity=0.125)",-0.025,0.125,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186277594838122496,Mon Oct 21 13:46:33 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold prices have soared 20% this year. Here's how that's flipped the fine jewelry industry on its head. - Business… https://t.co/4kPvhbCt4b,Gold prices soared 20 year Here 's 's flipped fine jewelry industry head Business… https //t.co/4kPvhbCt4b,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5)",0.4166666666666667,0.5,en,0,0,bgoigroup,False,,,"New York, NY",
1186277236527239173,Mon Oct 21 13:45:07 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone down through $1,490/toz to $1,489.93/toz. #goldprice chart:… https://t.co/cdotfYLhLL","The spot gold price BullionVault gone 1,490/toz 1,489.93/toz goldprice chart … https //t.co/cdotfYLhLL","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,GoldPriceUSD5,False,"gold, goldprice",bullionvault,,
1186275579101773824,Mon Oct 21 13:38:32 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Silver prices rally 1.6% — leaving gold in the dust - MarketWatch https://t.co/I6wzXomF9j #gold #goldnews #goldbullion,Silver prices rally 1.6 — leaving gold dust MarketWatch https //t.co/I6wzXomF9j gold goldnews goldbullion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186272077327810561,Mon Oct 21 13:24:37 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold prices fall again today, down ₹2,000 per 10 gram from last… https://t.co/MvWc1G9UmV","Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold prices fall today ₹2,000 per 10 gram last… https //t.co/MvWc1G9UmV","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186272073909448705,Mon Oct 21 13:24:36 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold prices have soared 20% this year. Here's how that's flipped… https://t.co/4poE3j3ko6,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold prices soared 20 year Here 's 's flipped… https //t.co/4poE3j3ko6,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186268929305595904,Mon Oct 21 13:12:07 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through $1,495/toz to $1,495.21/toz. #goldprice chart:… https://t.co/gAnvrOhLYM","The spot gold price BullionVault gone 1,495/toz 1,495.21/toz goldprice chart … https //t.co/gAnvrOhLYM","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,GoldPriceUSD5,False,"gold, goldprice",bullionvault,,
1186266758501548033,Mon Oct 21 13:03:29 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through £1,150/toz to £1,150.16/toz. #goldprice chart:… https://t.co/GtMqIGepXT","The spot gold price BullionVault gone £1,150/toz £1,150.16/toz goldprice chart … https //t.co/GtMqIGepXT","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP5,False,"gold, goldprice",bullionvault,,
1186262076907388929,Mon Oct 21 12:44:53 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gold falls marginally by Rs 30; silver up Rs 150
#goldprice #silverprice 
https://t.co/A2KClvnkJs",Gold falls marginally Rs 30 silver Rs 150 goldprice silverprice https //t.co/A2KClvnkJs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,8,0,indiatvnews,False,"goldprice, silverprice",,India,
1186257836084346882,Mon Oct 21 12:28:02 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold Prices Inch Down Despite Brexit Worries - Yahoo Finance https://t.co/imgmANoOuP #gold #goldnews #goldbullion,Gold Prices Inch Down Despite Brexit Worries Yahoo Finance https //t.co/imgmANoOuP gold goldnews goldbullion,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.15555555555555559,0.2888888888888889,en,1,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186255068456243201,Mon Oct 21 12:17:02 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gold Performance during Global Monetary Easing

Read more: https://t.co/hQMNy60qfR

#GOLD #GLD #SLV #GDX #NUGT… https://t.co/ta8Tp6G7o5",Gold Performance Global Monetary Easing Read https //t.co/hQMNy60qfR GOLD GLD SLV GDX NUGT… https //t.co/ta8Tp6G7o5,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold_Silver_SP,False,"GOLD, GLD, SLV, GDX, NUGT",,,
1186246187810050048,Mon Oct 21 11:41:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I will be live on Facebook Tomorrow, 22nd October at 4.00 PM to exchange my thoughts on Bullion Industry and to res… https://t.co/hiUG630R5G",I live Facebook Tomorrow 22nd October 4.00 PM exchange thoughts Bullion Industry res… https //t.co/hiUG630R5G,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,2,0,PrithvirajRSBL,False,,,Mumbai,
1186220601352032256,Mon Oct 21 10:00:04 +0000 2019,"<a href=""https://whoopi-goldbot.netlify.com"" rel=""nofollow"">WhoopieGoldbot</a>","I have a nugget of info for you, know what I mean? The gold price was 1,492.38 USD per oz at 2019-10-21 10:00 UTC.… https://t.co/7PNlM9iOW8","I nugget info know I mean The gold price 1,492.38 USD per oz 2019-10-21 10:00 UTC.… https //t.co/7PNlM9iOW8","Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875,en,0,0,WhoopiGoldbot,,,,,
1186218012853932033,Mon Oct 21 09:49:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Taminominerals: $tino expects an exciting week from October 21 to October 25 #reorganization #pennystocks #otcmarkets #halftime #goldpr…,RT Taminominerals tino expects exciting week October 21 October 25 reorganization pennystocks otcmarkets halftime goldpr…,"Sentiment(polarity=0.3, subjectivity=0.8)",0.3,0.8,en,0,4,Brandon555577,,"reorganization, pennystocks, otcmarkets, halftime",Taminominerals,US,
1186217753692250113,Mon Oct 21 09:48:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WEEK AHEAD #COMMODITY REPORT: #Gold, #Silver &amp; Crude #Oil Price Forecast: 21-25 October 2019. Where Are Prices Head… https://t.co/EBVeh52GQS",WEEK AHEAD COMMODITY REPORT Gold Silver amp Crude Oil Price Forecast 21-25 October 2019 Where Are Prices Head… https //t.co/EBVeh52GQS,"Sentiment(polarity=-0.7, subjectivity=1.0)",-0.7,1.0,en,0,0,GoldSilverClub,False,"COMMODITY, Gold, Silver, Oil",,Global Office Locations,
1186206400667516928,Mon Oct 21 09:03:39 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","The Real Reason Gold Is Surging, and Why It Won’t Stop https://t.co/RSpWac6qUn #GoldPrice #USTreasuryBond https://t.co/s98MG9O07p",The Real Reason Gold Is Surging Why It Won ’ Stop https //t.co/RSpWac6qUn GoldPrice USTreasuryBond https //t.co/s98MG9O07p,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,0,erich_strasser,False,"GoldPrice, USTreasuryBond",,Österreich,
1186202473343545346,Mon Oct 21 08:48:02 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold price and Brent crude oil price moves expected to reverse - IG Bank https://t.co/x6CLl4F5nU #gold #goldnews #goldbullion,Gold price Brent crude oil price moves expected reverse IG Bank https //t.co/x6CLl4F5nU gold goldnews goldbullion,"Sentiment(polarity=-0.39999999999999997, subjectivity=0.7)",-0.39999999999999997,0.7,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186201561082580992,Mon Oct 21 08:44:25 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold flat as markets eye trade talk cues, Brexit deal - Economic… https://t.co/5WfOCVMHZ0",Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold flat markets eye trade talk cues Brexit deal Economic… https //t.co/5WfOCVMHZ0,"Sentiment(polarity=-0.025, subjectivity=0.125)",-0.025,0.125,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186200679800397824,Mon Oct 21 08:40:55 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gold Rate in #Jaipur - Today 21st October 2019:
Today's #Gold-Rate: https://t.co/zfxYtfccDM

#gold #goldprice… https://t.co/8viD1R9uSt",Gold Rate Jaipur Today 21st October 2019 Today 's Gold-Rate https //t.co/zfxYtfccDM gold goldprice… https //t.co/8viD1R9uSt,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,SkyneelOfficial,False,"Gold, Jaipur, Gold, gold, goldprice",,,
1186200290002751490,Mon Oct 21 08:39:22 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gold Rate in India- Today 21st October 2019:
Today's #Gold-Rate: https://t.co/EVJPg0t449

#gold #goldprice… https://t.co/aAgnGRBhuB",Gold Rate India- Today 21st October 2019 Today 's Gold-Rate https //t.co/EVJPg0t449 gold goldprice… https //t.co/aAgnGRBhuB,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,SkyneelOfficial,False,"Gold, Gold, gold, goldprice",,,
1186197074498461696,Mon Oct 21 08:26:35 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone down through £1,145/toz to £1,144.30/toz. #goldprice chart:… https://t.co/lK87s1uYbV","The spot gold price BullionVault gone £1,145/toz £1,144.30/toz goldprice chart … https //t.co/lK87s1uYbV","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP5,False,"gold, goldprice",bullionvault,,
1186190575529267200,Mon Oct 21 08:00:46 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LBMA PM GOLD FIX:

18/10/2019:

GBP: 1155.640
EUR: 1337.280
USD: 1490.00

 ❗💰💸💵 📈 #GoldFix #Gold #GoldPrice… https://t.co/lFVS6A2lcE",LBMA PM GOLD FIX 18/10/2019 GBP 1155.640 EUR 1337.280 USD 1490.00 ❗💰💸💵 📈 GoldFix Gold GoldPrice… https //t.co/lFVS6A2lcE,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ATSBullion,False,"GoldFix, Gold, GoldPrice",,London,
1186190355001171968,Mon Oct 21 07:59:53 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LBMA AM GOLD FIX:

18/10/2019:

GBP: 1154.150
EUR: 1336.670
USD: 1487.50

 ❗💰💸💵 📈 #GoldFix #Gold #GoldPrice… https://t.co/iUctsUQTo5",LBMA AM GOLD FIX 18/10/2019 GBP 1154.150 EUR 1336.670 USD 1487.50 ❗💰💸💵 📈 GoldFix Gold GoldPrice… https //t.co/iUctsUQTo5,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,ATSBullion,False,"GoldFix, Gold, GoldPrice",,London,
1186190205713289216,Mon Oct 21 07:59:18 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold Price Forecast – October Bounce into a November Breakdown?… https://t.co/AluDBNEB0v,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold Price Forecast – October Bounce November Breakdown … https //t.co/AluDBNEB0v,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186189268890337280,Mon Oct 21 07:55:34 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone down through £1,150/toz to £1,149.77/toz. #goldprice chart:… https://t.co/zIoXH07WNj","The spot gold price BullionVault gone £1,150/toz £1,149.77/toz goldprice chart … https //t.co/zIoXH07WNj","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP5,False,"gold, goldprice",bullionvault,,
1186186522078388225,Mon Oct 21 07:44:39 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || The gold standard: what is behind bullion's best run in years? -… https://t.co/j7K00YqxdR,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || The gold standard behind bullion 's best run years -… https //t.co/j7K00YqxdR,"Sentiment(polarity=0.19999999999999998, subjectivity=0.3333333333333333)",0.19999999999999998,0.3333333333333333,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186177627607969792,Mon Oct 21 07:09:19 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold Prices Inch Down Despite Brexit Worries - Yahoo Finance… https://t.co/7IMIUWhb1V,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold Prices Inch Down Despite Brexit Worries Yahoo Finance… https //t.co/7IMIUWhb1V,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.15555555555555559,0.2888888888888889,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1186160190837657600,Mon Oct 21 06:00:01 +0000 2019,"<a href=""https://www.edelmetaalrichard.be"" rel=""nofollow"">Edelmetaal Richard</a>","You sell / you buy

Gold bar 1 kg: €42.701,27 / €43.280,48
Krugerrand 1 oz: €1.295,91 / €1.359,67
Silver coins mons… https://t.co/GVeALKiEBc","You sell buy Gold bar 1 kg €42.701,27 €43.280,48 Krugerrand 1 oz €1.295,91 €1.359,67 Silver coins mons… https //t.co/GVeALKiEBc","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,richard_belgium,False,,,Belgium,
1186152382767366144,Mon Oct 21 05:29:00 +0000 2019,"<a href=""https://www.cryptonewsaus.com.au"" rel=""nofollow"">CCNATwitter</a>","The Real Reason Gold Is Surging, and Why It Won’t Stop https://t.co/S4n49tVDpP #ccn #CryptoNewsAus #GoldPrice… https://t.co/WzEcaecU4U",The Real Reason Gold Is Surging Why It Won ’ Stop https //t.co/S4n49tVDpP ccn CryptoNewsAus GoldPrice… https //t.co/WzEcaecU4U,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,1,0,CryptoNewsAus,False,"ccn, CryptoNewsAus, GoldPrice",,"Melbourne, Victoria",
1186151511916601344,Mon Oct 21 05:25:32 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Gold flat as markets look for trade talk cues, Brexit deal - CNBC https://t.co/ePr0RRdCvD #gold #goldnews #goldbullion",Gold flat markets look trade talk cues Brexit deal CNBC https //t.co/ePr0RRdCvD gold goldnews goldbullion,"Sentiment(polarity=-0.025, subjectivity=0.125)",-0.025,0.125,en,1,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186147599830540288,Mon Oct 21 05:10:00 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pleased to be a part of Commodity Experts Ki Pathshala organized by MCX Investor Protection fund and @CNBC Awaz at… https://t.co/xq5KXHLSl7,Pleased part Commodity Experts Ki Pathshala organized MCX Investor Protection fund CNBC Awaz at… https //t.co/xq5KXHLSl7,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,6,0,PrithvirajRSBL,False,,CNBC,Mumbai,
1186104355331678208,Mon Oct 21 02:18:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WoodMackenzie: WoodMac: ""While the resurgent #goldprice has garnered a renewed sense of optimism in the industry, it has also shone a l…",RT WoodMackenzie WoodMac `` While resurgent goldprice garnered renewed sense optimism industry also shone l…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,heidilundsgaard,,goldprice,WoodMackenzie,"Worldwide , Copenhagen",
1186091776697946112,Mon Oct 21 01:28:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Taminominerals: $tino expects an exciting week from October 21 to October 25 #reorganization #pennystocks #otcmarkets #halftime #goldpr…,RT Taminominerals tino expects exciting week October 21 October 25 reorganization pennystocks otcmarkets halftime goldpr…,"Sentiment(polarity=0.3, subjectivity=0.8)",0.3,0.8,en,0,4,joedevsudden,,"reorganization, pennystocks, otcmarkets, halftime",Taminominerals,USA,
1186084697924726786,Mon Oct 21 01:00:03 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold Price Forecast – October Bounce into a November Breakdown? - Yahoo Finance https://t.co/Xi7QDSRNXt #gold #goldnews #goldbullion,Gold Price Forecast – October Bounce November Breakdown Yahoo Finance https //t.co/Xi7QDSRNXt gold goldnews goldbullion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1186064059222749184,Sun Oct 20 23:38:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Taminominerals: $tino expects an exciting week from October 21 to October 25 #reorganization #pennystocks #otcmarkets #halftime #goldpr…,RT Taminominerals tino expects exciting week October 21 October 25 reorganization pennystocks otcmarkets halftime goldpr…,"Sentiment(polarity=0.3, subjectivity=0.8)",0.3,0.8,en,0,4,EXSQUEEZME808,,"reorganization, pennystocks, otcmarkets, halftime",Taminominerals,808,
1186062395548024834,Sun Oct 20 23:31:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",$tino expects an exciting week from October 21 to October 25 #reorganization #pennystocks #otcmarkets #halftime… https://t.co/yDboGpPoTz,tino expects exciting week October 21 October 25 reorganization pennystocks otcmarkets halftime… https //t.co/yDboGpPoTz,"Sentiment(polarity=0.3, subjectivity=0.8)",0.3,0.8,en,7,4,Taminominerals,,"reorganization, pennystocks, otcmarkets, halftime",,"Montreal, QC",
1186053112194203649,Sun Oct 20 22:54:32 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Price of Gold Fundamental Weekly Forecast - Progress in US-China Trade Talks Biggest Concern for Bulls - FX Empire… https://t.co/z0KhOiXW8a,Price Gold Fundamental Weekly Forecast Progress US-China Trade Talks Biggest Concern Bulls FX Empire… https //t.co/z0KhOiXW8a,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bgoigroup,False,,,"New York, NY",
1186042588433965056,Sun Oct 20 22:12:43 +0000 2019,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>","RT @GoldSilverPhil: WEEK AHEAD #COMMODITY REPORT: #Gold, #Silver &amp; Crude #Oil Price Forecast: 21-25 October 2019. Where Are Prices Heading…",RT GoldSilverPhil WEEK AHEAD COMMODITY REPORT Gold Silver amp Crude Oil Price Forecast 21-25 October 2019 Where Are Prices Heading…,"Sentiment(polarity=-0.7, subjectivity=1.0)",-0.7,1.0,en,0,1,oilbot123,,"COMMODITY, Gold, Silver, Oil",GoldSilverPhil,,
1186040090528796676,Sun Oct 20 22:02:47 +0000 2019,"<a href=""http://www.bullionvault.com"" rel=""nofollow"">BullionVault</a>","The spot #gold price from @BullionVault has gone up through £1,155/toz to £1,155.39/toz. #goldprice chart:… https://t.co/r5sv0zO9y1","The spot gold price BullionVault gone £1,155/toz £1,155.39/toz goldprice chart … https //t.co/r5sv0zO9y1","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoldPriceGBP5,False,"gold, goldprice",bullionvault,,
1186037192096997381,Sun Oct 20 21:51:16 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WEEK AHEAD #COMMODITY REPORT: #Gold, #Silver &amp; Crude #Oil Price Forecast: 21-25 October 2019. Where Are Prices Head… https://t.co/YaLYfUFTIq",WEEK AHEAD COMMODITY REPORT Gold Silver amp Crude Oil Price Forecast 21-25 October 2019 Where Are Prices Head… https //t.co/YaLYfUFTIq,"Sentiment(polarity=-0.7, subjectivity=1.0)",-0.7,1.0,en,0,1,GoldSilverPhil,False,"COMMODITY, Gold, Silver, Oil",,London,
1185996461537972226,Sun Oct 20 19:09:25 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold Price Forecast - October Bounce into a November Breakdown?… https://t.co/1pen2XdaDl,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold Price Forecast October Bounce November Breakdown … https //t.co/1pen2XdaDl,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1185907318950682624,Sun Oct 20 13:15:12 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Sad day as dam collapse at Siberia leaves 15 gold miners dead.

https://t.co/jFuwWzcu9F

#goldprice #gold #goldnews",Sad day dam collapse Siberia leaves 15 gold miners dead https //t.co/jFuwWzcu9F goldprice gold goldnews,"Sentiment(polarity=-0.35, subjectivity=0.7)",-0.35,0.7,en,1,0,Regal_Assets,False,"goldprice, gold, goldnews",,USA,
1185866255414071296,Sun Oct 20 10:32:02 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gold Price Forecast - October Bounce into a November Breakdown? - FX Empire https://t.co/20D8hwuwgt #gold #goldnews #goldbullion,Gold Price Forecast October Bounce November Breakdown FX Empire https //t.co/20D8hwuwgt gold goldnews goldbullion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bgoigroup,False,"gold, goldnews, goldbullion",,"New York, NY",
1185815199011487744,Sun Oct 20 07:09:09 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Gold prices fall, down ₹1,900 per 10 gram from last month's reco… https://t.co/DiP7brt4IM","Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Gold prices fall ₹1,900 per 10 gram last month 's reco… https //t.co/DiP7brt4IM","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,Gold__Money,False,"gold, ebay",,United States,
1185815196117405697,Sun Oct 20 07:09:08 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Check #gold on #ebay &gt;&gt; https://t.co/ZI5iaVeMM0 || Despite Dollar Weakness Gold Cannot Overcome Selling Pressure -… https://t.co/UOD4JsRD5R,Check gold ebay gt gt https //t.co/ZI5iaVeMM0 || Despite Dollar Weakness Gold Can Overcome Selling Pressure -… https //t.co/UOD4JsRD5R,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Gold__Money,False,"gold, ebay",,United States,
