DateTime,news,polarity_description,polarity,subjectivity
2019-08-28,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold,Neutral,0.0,0.0
2019-08-28,â€˜Bitcoin Fixes Thisâ€™ â€” Thousands of Fake Gold Bars Dilute Market Supply,Negative,-0.5,1.0
2019-08-28,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold - Amendment,Neutral,0.0,0.0
2019-08-28,"Gold dips, but near 6-year high on rate cut hopes, trade fears",Positive,0.13,0.47
2019-08-28,"Quaterra Resources Announces Commencement of Copper-Gold Exploration Program at Groundhog Prospect, Alaska",Neutral,0.0,0.0
2019-08-29,Gold Prices Remain Neutral Near Six-Year High Following Weak U.S. Pending Home Sales,Negative,-0.028749999999999998,0.41625
2019-08-29,Short-term caution vs. long-term momentum in gold â€” MKS PAMP Group,Neutral,0.0,0.0
2019-08-29,"Gold steadies near six-year high, silver jumps as growth risks persist",Positive,0.13,0.47
2019-08-29,"Dunnedin Reports 0.80% and 0.76% Copper in Grab Samples and Identifies New Copper-Gold Soil Anomalies at MPD Porphyry Project, Southern British Columbia",Positive,0.04545454545454545,0.15151515151515152
2019-08-29,Seabridge Gold Completes Acquisition of Goldstorm Project in Northern Nevada,Neutral,0.0,0.0
2019-08-29,Are You Looking for a Top Momentum Pick? Why Asanko Gold (AKG) is a Great Choice,Positive,0.65,0.625
2019-08-29,"Zacks.com featured highlights include: Alamos Gold, Kinross Gold, Casey's General Stores, North American Construction and Unitil",Positive,0.02500000000000001,0.25
2019-08-29,Gold and silver prices get slammed - is it over?,Neutral,0.0,0.0
2019-08-29,"Gold, silver see some normal profit taking from recent gains",Positive,0.075,0.44999999999999996
2019-08-29,Central banks' love affair with gold continues as currency wars threaten outlook â€” ANZ,Positive,0.25,0.425
2019-08-29,Gold futures settle at their lowest in a week,Neutral,0.0,0.0
2019-08-29,Orestone Drilling Underway at the Captain Gold Porphyry Property,Neutral,0.0,0.0
2019-08-29,Commodities Corner: Silver rally is stealing the show even as gold  surges to 6-year high,Positive,0.16,0.5399999999999999
2019-08-29,Metals Stocks: Gold falls for second session in a row to settle at a 1-week low,Neutral,0.0,0.15
2019-08-29,"Zacks.com featured highlights include: Vector, Kirkland Lake Gold, Och-Ziff Capital Management and Aerojet Rocketdyne",Neutral,0.0,0.0
2019-08-29,"Gold steadies near six-year peak, silver jumps as growth risks persist",Positive,0.1,0.4
2019-08-29,Are Investors Undervaluing Harmony Gold (HMY) Right Now?,Positive,0.2857142857142857,0.5357142857142857
2019-08-29,"Gold eases as investors book profits, dollar firms",Neutral,0.0,0.0
2019-08-29,Cora Gold Limited : AIM Rule 17 Notification,Negative,-0.07142857142857142,0.14285714285714285
2019-08-29,"Renaissance Gold Inc., Renaissance Gold Has Attracted Major Partners, CEO Clip Video",Positive,0.0625,0.5
2019-08-29,Zanzibar Mobilizes to Explore Tanzanian Gold Exploration Properties,Neutral,0.0,0.0
2019-08-29,"$1,600 is the next target for gold prices",Neutral,0.0,0.0
2019-08-29,"Banyan Gold Corp., 2 Strong Gold Projects in the Yukon, CEO Clip Video",Positive,0.4333333333333333,0.7333333333333333
2019-08-29,Early Warning Press Release Regarding Investment in Red Lake Gold Inc.,Positive,0.05,0.15
2019-08-29,"Gold prices tick up on recession fears, trade uncertainty",Neutral,0.0,0.0
2019-08-29,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI) - Barrick Gold Corporation,Negative,-0.1,0.6
2019-08-29,Seabridge Gold Targets High-Grade in New KSM Drilling,Positive,0.13636363636363635,0.45454545454545453
2019-08-29,Plato Gold Acquires 100% Ownership in Good Hope Niobium Project,Positive,0.7,0.6000000000000001
2019-08-29,China Nonferrous Gold : Notice of AGM,Neutral,0.0,0.0
2019-08-29,"Gold prices edge higher on recession worries, trade uncertainty",Positive,0.25,0.5
2019-08-29,Gold prices up; silver still running on rocket fuel,Neutral,0.0,0.0
2019-08-29,Japan Gold Extends its Position in Southern Kyushu's Epithermal Gold Province,Neutral,0.0,0.0
2019-08-29,Gold prices ignore in-line preliminary Q2 U.S. GDP data,Neutral,0.0,0.0
2019-08-29,"Ely Gold Royalties Inc., Royalty Company Focused on Nevada, CEO Clip Video",Neutral,0.0,0.0
2019-08-30,Treasuries and gold emerge as Augustâ€™s big winners,Neutral,0.0,0.1
2019-08-30,Gold Bullion Secs : Issue of Gold Bullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-08-30,"The Zacks Analyst Blog Highlights: Bristol-Myers Squibb, Alamos Gold, Americold Realty Trust, TransDigm and frontdoor",Neutral,0.0,0.0
2019-08-30,"Gold futures fall for the session, gain for the month",Neutral,0.0,0.0
2019-08-30,Gold posting modest gains as U.S. stock market gets wobbly,Positive,0.1,0.9
2019-08-30,New Gold closes C$150 million bought-deal financing,Positive,0.13636363636363635,0.45454545454545453
2019-08-30,"Gold cautious: Focus on Powellâ€™s final hint before Sept. meeting, U.S. economic outlook",Positive,0.1,0.6
2019-08-30,Brien Lundin on Why Gold Is Freedom,Neutral,0.0,0.0
2019-08-30,"After a summer lull Wall Street gold bears are back, Main Street remains bullish",Positive,0.08333333333333333,0.16666666666666666
2019-08-30,"Sudden Media Infatuation With Keynes' ""Barbaric Relic"" - Gold",Neutral,0.0,0.5
2019-08-30,"Gold heads for fourth monthly gain on slowdown, trade worries",Neutral,0.0,0.0
2019-08-30,Barrick Gold (GOLD) Outpaces Stock Market Gains: What You Should Know,Neutral,0.0,0.0
2019-08-30,What a difference the gold price makes,Neutral,0.0,0.0
2019-08-30,Surging U.S. dollar pressures gold prices in afternoon trading Friday,Neutral,0.0,0.0
2019-08-30,Gold prices inch down on positive signs for trade talks,Positive,0.03585858585858584,0.4171717171717172
2019-08-30,"Asia Gold: Demand mixed as consumers sell expensive gold for profit, buy silver",Negative,-0.25,0.475
2019-08-30,"Metals Stocks: Gold scores a 6% August rise, for a 4th monthly gain in a row",Neutral,0.0,0.0
2019-08-30,Seabridge Gold completes acquisition of Nevada project,Neutral,0.0,0.0
2019-08-30,Desert Gold acquires land package in Mali,Neutral,0.0,0.0
2019-08-30,Shanta Gold Limited : Total Voting Rights,Negative,-0.03571428571428571,0.4464285714285714
2019-08-30,"Gold dips on trade optimism, but set for solid monthly gains",Neutral,0.0,0.1
2019-08-30,Avidian Gold's High Tide Resources to Acquire Goethite Bay Iron Ore Project from Altius Resources,Positive,0.16,0.5399999999999999
2019-08-30,Gold slips as positive Sino-U.S. trade vibes lift equities,Positive,0.22727272727272727,0.5454545454545454
2019-08-30,"Pacton Gold Receives Exploration Drilling Permit at Red Lake Project, Ontario",Neutral,0.0,0.0
2019-08-30,"Gold inches higher, eyes best month in three years",Positive,0.625,0.4
2019-08-30,"Gold, silver traders donâ€™t want to go home short this weekend",Neutral,0.0,0.3
2019-08-30,Gold prices holding steady following muted U.S. PCE inflation data,Positive,0.08333333333333333,0.3
2019-08-30,Antioquia Gold Inc. Announces Management Appointment,Neutral,0.0,0.0
2019-08-30,"Gold eases, but still heading for fourth monthly gain",Neutral,0.0,0.0
2019-08-30,JPMorgan Sec.Plc : Form 8.5 (EPT/RI) - Barrick Gold Corporation,Neutral,0.0,0.0
2019-08-31,Sixty North Gold Announces Closing of Non-Brokered Unit Offering,Neutral,0.0,0.0
2019-08-31,How Tainted Gold May Have Ended Up in Your Phone,Neutral,0.0,0.0
2019-09-02,Gold gains after new U.S.-China tariffs; dollar caps upside,Positive,0.13636363636363635,0.45454545454545453
2019-09-02,Investors pile into gold as trade war rumbles on,Neutral,0.0,0.0
2019-09-02,Spooked traders just sent gold to a 6-year high after yet another warning on a slowdown in global trade,Positive,0.08,0.26999999999999996
2019-09-02,Here's Why Momentum Investors Will Love Barrick Gold (GOLD),Positive,0.5,0.6
2019-09-02,Gold edges up on U.S.-China tariffs; dollar caps upside,Neutral,0.0,0.0
2019-09-02,India's seizures of smuggled gold jumps in June quarter: government official,Negative,-0.05,0.0
2019-09-02,MetalNRG PLC : Gold Ridge Update,Neutral,0.0,0.0
2019-09-02,Harmony yet to re-rate despite gold price hike: whatâ€™s keeping the share back?,Neutral,0.0,0.0
2019-09-02,"Gold rises as U.S., China begin new round of tariffs",Negative,-0.03181818181818183,0.42727272727272725
2019-09-02,Gold edges higher after new U.S.-China tariffs; dollar caps upside,Positive,0.19318181818181818,0.4772727272727273
2019-09-02,Thundercloud Exploration Permit Application is in Consultation with the Aboriginal Communities - Dynasty Gold,Neutral,0.0,0.0
2019-09-02,Antioquia Gold Appoints Ms Patricia Barbotto as New CFO,Positive,0.13636363636363635,0.45454545454545453
2019-09-02,"Gold gains as U.S., China kick off new round of tariffs",Negative,-0.03181818181818183,0.42727272727272725
2019-09-02,Tectonic Gold Plc : Divestment of Graphite Royalty,Neutral,0.0,0.0
2019-09-02,JPMorgan AG : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-03,Gold extends early gains to trade sharply up on the day,Negative,-0.012499999999999997,0.525
2019-09-03,"Gold, silver surge after weak U.S. data compounds slowdown fears",Negative,-0.375,0.625
2019-09-03,August ETF Asset Report: Gold Tops,Neutral,0.0,0.0
2019-09-03,"Safe-haven demand, weak U.S. data power gold, silver prices",Negative,-0.375,0.625
2019-09-03,Gold's surge to 6 1/2-year high fuels broad rally in gold miner stocks,Positive,0.11125,0.42624999999999996
2019-09-03,"Gold futures rally, mark first gain in 4 sessions",Positive,0.25,0.3333333333333333
2019-09-03,Gold price rally is more stable compared to silver - Commerzbank,Positive,0.5,0.5
2019-09-03,"Gold prices climb above $1,550 as ISM Manufacturing Index falls below 50.0",Neutral,0.0,0.1
2019-09-03,"New Fed easing cycle to push gold above $1,600 in 2020 - BNP Paribas",Positive,0.06818181818181818,0.2772727272727273
2019-09-03,Gold Stocks Glitter as We Enter Spooky September: 4 Picks,Neutral,0.0,0.0
2019-09-03,Rise Gold Closes US$1.0 M in Debt Financing,Neutral,0.0,0.0
2019-09-03,Hedge funds holding gold but betting on silver - CFTC,Neutral,0.0,0.0
2019-09-03,PRECIOUS-Gold prices ease as firmer dollar weighs,Neutral,0.0,0.0
2019-09-03,"Gold eases on stronger dollar, trade woes limit losses",Neutral,0.0,0.0
2019-09-03,Highland Gold Mining : Interim Results Announcement for H1 2019,Neutral,0.0,0.0
2019-09-03,"Gold steady on trade war, Brexit jitters; dollar limits upside",Positive,0.16666666666666666,0.5
2019-09-03,"More safe-haven demand boosts gold, silver prices",Positive,0.5,0.5
2019-09-03,Australian gold interest boosts exploration activity,Neutral,0.0,0.0
2019-09-03,Blackrock Gold Corp.: Silver Cloud Target and Drill Program Update,Neutral,0.0,0.0
2019-09-03,Metals Stocks: Gold rallies back to highest in over 6 years as ISM manufacturing marks lowest reading since 2016,Neutral,0.0,0.0
2019-09-03,"Gold edges down on stronger dollar, trade woes limit losses",Negative,-0.15555555555555559,0.2888888888888889
2019-09-04,Gold is Hot: Should Investors Be Buying?,Positive,0.25,0.8500000000000001
2019-09-04,"Gold eases but holds near 6-year highs on trade, economic concerns",Positive,0.15000000000000002,0.30000000000000004
2019-09-04,Is Barrick Gold (GOLD) Stock Outpacing Its Basic Materials Peers This Year?,Neutral,0.0,0.125
2019-09-04,Gold pares losses as traders step in to buy the dip,Neutral,0.0,0.0
2019-09-04,Gold Surges to 6-Year High on Contraction in US Manufacturing,Positive,0.16,0.5399999999999999
2019-09-04,Gold steadies near multi-year peak as U.S. yields slip,Positive,0.1,0.4
2019-09-04,Intercontinental Gold and Metals Ltd. Announces Strategic Initiative to Increase Gold Recoveries and Production of Small Gold Miner Clients,Negative,-0.25,0.4
2019-09-04,Western Australian gold miner taps Cummins and its gas generators,Neutral,0.0,0.0
2019-09-04,Gold prices to pick off U.S. dollar high next - Bloomberg Intelligence,Positive,0.08,0.26999999999999996
2019-09-04,How Royal Gold (RGLD) Stock Stands Out in a Strong Industry,Positive,0.4333333333333333,0.7333333333333333
2019-09-04,"Crystal Lake Mining Provides an Extensive Exploration Update on the Newmont Lake Project - Golden Triangle, Eskay Camp, Outlining 2 Major Target Areas for High-Grade Gold, Silver and Copper Systems",Positive,0.12083333333333333,0.4444444444444444
2019-09-04,"Gold, Silver Up Amid Safe-Haven Buying, Bullish Charts",Neutral,0.0,0.0
2019-09-04,"Gold prices see some normal profit taking, consolidation",Positive,0.15,0.6499999999999999
2019-09-04,Gold trading volume dips in July following record-setting volume,Neutral,0.0,0.1
2019-09-04,"Gold could soar to its highest level since 2013 if the Fed keeps cutting rates, economist says",Negative,-0.6,0.9
2019-09-04,"Exclusive: LME's gold, silver contracts in doubt as Societe Generale pulls out",Neutral,0.0,0.0
2019-09-04,GT Gold announces drill results,Neutral,0.0,0.0
2019-09-04,Gold may be heading for decade-long bull phase as memories of US Fed in 2008 evoked,Neutral,0.0,0.0
2019-09-04,"The Zacks Analyst Blog Highlights: Apple, Harmony Gold, NRG, Ryman Hospitality and Dr. Reddy's",Neutral,0.0,0.0
2019-09-04,Where is gold headed next week? Vote now!,Neutral,0.0,0.0
2019-09-04,Why The Gold Rally May Be Different This Time,Neutral,0.0,0.6
2019-09-04,"Metals Stocks: Gold settles higher, extends climb to 6-year high; silver ends at loftiest level since 2016",Positive,0.20500000000000002,0.52
2019-09-04,AuStar to grow Victorian gold portfolio with Centennial acquisition,Neutral,0.0,0.0
2019-09-04,India's August gold imports hit three-year low as prices jump to record: government source,Neutral,0.0,0.3
2019-09-04,Fin24.com | Gold may crack $1 600 as Fed seen cutting rates four more times,Negative,-0.04999999999999999,0.7
2019-09-04,Nova Minerals Discovery of High Grade Bulk Starter Pit at Estelle Gold,Positive,0.16,0.5399999999999999
2019-09-04,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold,Neutral,0.0,0.0
2019-09-04,Gold steady near six-year high on growing recession fears,Positive,0.14222222222222222,0.48
2019-09-04,Landore Resources Ld : Drilling Update - BAM Gold Project,Neutral,0.0,0.0
2019-09-04,"Gold to surge through $1,600/oz as Fed, faced with economic slowdown, opts for interest rate hikes",Positive,0.2,0.2
2019-09-04,Fusion Gold Ltd. Announces Binding Letter Agreement with Battery Mineral Resources Limited for Proposed Qualifying Transaction,Negative,-0.07142857142857142,0.14285714285714285
2019-09-04,Nickel Likely to Hit USD 20000 a Tonne on Indonesia Ban - Goldman Sachs,Neutral,0.0,1.0
2019-09-04,"Gold slips but holds near six-year highs on trade, economic fears",Positive,0.15000000000000002,0.30000000000000004
2019-09-04,Royal Road Reports Positive Drill Results from Its Luna Roja Skarn Gold Project; Nicaragua,Positive,0.22727272727272727,0.5454545454545454
2019-09-04,Gold dips but recession fears keep prices at six-year high,Positive,0.16,0.5399999999999999
2019-09-04,Virtusa Corporation : Virtusa Wins Three Gold StevieÂ® Awards in 2019 International Business AwardsÂ®,Positive,0.15,0.1
2019-09-04,Walker Announces Exploration Results from the Lapon Gold Project,Neutral,0.0,0.0
2019-09-04,"Metals Creek Resources Corp. Announces Commencement of Airborne EM/Mag Survey at Dona Lake Gold Project, NW Ontario.",Neutral,0.0,0.0
2019-09-04,India's August gold imports slump to three-year low as prices hit record: government source,Neutral,0.0,0.3
2019-09-04,Investors have 'no reason to sell gold' - FXTM,Neutral,0.0,0.0
2019-09-05,"Zacks Market Edge Highlights: AngloGold, Barrick Gold, Royal Gold, SPDR Gold and Direxion 3x Gold Miners",Neutral,0.0,0.0
2019-09-05,Why Silver ETFs are Outshining Gold,Neutral,0.0,0.0
2019-09-05,Gold-backed ETFs are just 2% away from an all-time high - WGC,Positive,0.16,0.5399999999999999
2019-09-05,Harmony Gold (HMY) Is Up 3.63% in One Week: What You Should Know,Neutral,0.0,0.0
2019-09-05,Reasons to Add Royal Gold (RGLD) Stock to Your Portfolio,Neutral,0.0,0.0
2019-09-05,Benz Mining Files NI 43-101 Technical Report for Eastmain Mine Gold Deposit Mineral Resource,Neutral,0.0,0.1
2019-09-05,Gold prices down more than 2% on the day as U.S. service sector beats expectations,Positive,0.17222222222222222,0.3944444444444445
2019-09-05,"Gold, silver bulls: don't fret just yet",Neutral,0.0,0.0
2019-09-05,Did gold rally run its course? Global paradigm shift points to higher prices long-term,Positive,0.125,0.25
2019-09-05,"Paxos Launches PAX Gold, Regulated and Redeemable for Physical Gold",Neutral,0.0,0.14285714285714285
2019-09-05,"Gold, silver markets hit hard by profit taking, up-tick in risk appetite",Negative,-0.2916666666666667,0.5416666666666666
2019-09-05,"Gold futures drop over $34 an ounce, log biggest one-day loss in nearly 3 years",Positive,0.1,0.4
2019-09-05,Asanko Gold to begin repaying loans after shores up balance sheet,Neutral,0.0,0.0
2019-09-05,Bitcoin Price Corrects While Gold Sees Worst Daily Drop in 2.5 Years,Negative,-0.5,0.5
2019-09-05,"Metals Stocks: Gold logs biggest daily dollar loss in 3 years on China trade optimism, upbeat private-jobs data",Neutral,0.0,0.0
2019-09-05,"Gold slides 2%, silver sheds 4% on trade optimism, strong U.S. data",Positive,0.4333333333333333,0.7333333333333333
2019-09-05,"Paxos gets U.S. regulator nod for gold-backed token, dollar-backed stablecoin",Neutral,0.0,0.0
2019-09-05,"World doesnâ€™t need a war to see $10,000 gold price",Neutral,0.0,0.0
2019-09-05,"Gold, silver prices down on news U.S-China trade talks restarting",Negative,-0.15555555555555559,0.2888888888888889
2019-09-05,Higher gold prices drag China and India imports down: BMO,Negative,-0.0018518518518518638,0.2865740740740741
2019-09-05,"Gold, silver extend early declines to trade sharply lower, as U.S. stock market rallies",Negative,-0.012499999999999997,0.525
2019-09-05,"Gold bull rally is only in second inning; price ""explosion"" yet to come",Neutral,0.0,0.5
2019-09-05,CSIRO edges closer to solving the mystery of the Pilbara gold nugget,Neutral,0.0,0.0
2019-09-05,Gold slips as China-U.S. trade talk hopes lift risk appetite,Neutral,0.0,0.0
2019-09-05,Central banks flock to gold amid uncertainty,Neutral,0.0,0.25
2019-09-05,"Altus Strategies PLC : New Prospect Defined at Diba Gold Project, W Mali",Positive,0.13636363636363635,0.45454545454545453
2019-09-05,"PRECIOUS-Gold eases as equities gain on Brexit, Hong Kong progress",Neutral,0.0,0.0
2019-09-05,Eldorado Gold Receives Skouries and Olympias Installation Permits,Neutral,0.0,0.0
2019-09-05,Cora Gold Limited : Fundraising and Notice of General Meeting,Negative,-0.010714285714285704,0.3214285714285714
2019-09-05,Gold slips as China-U.S. trade talk hopes whet risk appetite,Neutral,0.0,0.0
2019-09-05,Contact Gold Drills 0.94 g/t Gold over 12 Metres at the Bowl Zone Further Extending Gold Mineralization at Pony Creek,Neutral,0.0,0.5
2019-09-05,Max Resource Announces Significant Gold Discovery Zone at North Choco,Positive,0.375,0.875
2019-09-05,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Negative,-0.1,0.6
2019-09-05,Japan's retail gold price clambers to highest since 1980 amid global economy jitters,Neutral,0.0,0.0
2019-09-05,Gold slips from six year peak on Sino-U.S. trade optimism,Neutral,0.0,0.0
2019-09-05,Why These 4 Gold Stocks Soared as Much as 19% in August,Positive,0.2,0.2
2019-09-05,Gold prices drop following strong rise in U.S. ADP Employment Data,Positive,0.21666666666666665,0.41666666666666663
2019-09-05,Gold industry cost misallocation hides reality of secular decline in world output - Holland,Neutral,0.0,0.0
2019-09-05,Lara Exchanges Tocantins Gold Property Interest for 2% NSR Royalty,Neutral,0.0,0.0
2019-09-06,"Blackrock Gold Closes Over Subscribed Financing of $1,020,820",Neutral,0.0,0.0
2019-09-06,Royal Gold (RGLD) Up 6.7% Since Last Earnings Report: Can It Continue?,Neutral,0.0,0.06666666666666667
2019-09-06,"India's gold demand ticks up ahead of festivals, subdued elsewhere",Neutral,0.0,0.0
2019-09-06,"The gold prices are oversold as Wall Street, Main Street see upside potential next week",Positive,0.05555555555555555,0.4444444444444444
2019-09-06,Gold gives up earlier gains to post a loss for the week and session,Neutral,0.0,0.5
2019-09-06,"Fed chair Powell talks down gold, reiterates optimistic outlook on U.S. growth",Negative,-0.15555555555555559,0.2888888888888889
2019-09-06,Provenance Gold Extends Term of Share Purchase Warrants,Neutral,0.0,0.0
2019-09-06,"Colombia coal, gold and nickel output down year-on-year in 2nd quarter",Negative,-0.07777777777777779,0.14444444444444446
2019-09-06,"CORRECTED-Colombia coal, gold and nickel output down year-on-year in 2nd quarter",Negative,-0.07777777777777779,0.14444444444444446
2019-09-06,Kirkland Lake Gold (KL) Stock Sinks As Market Gains: What You Should Know,Negative,-0.1,0.0
2019-09-06,"Conroy Gold and Natural Resources, 67 KM Gold Trend in Ireland, CEO Clip Video",Positive,0.1,0.4
2019-09-06,"Avino Silver & Gold Ltd., Precious Metal Mines in Mexico and British Columbia, CEO Clip Video",Positive,0.25,0.5
2019-09-06,"The Zacks Analyst Blog Highlights: Kinross, Vipshop, Eldorado Gold, Digital Turbine and NeoPhotonics",Neutral,0.0,0.0
2019-09-06,"Gold to keep bullish trend next week: ECB, U.S. data in focus",Neutral,0.0,0.0
2019-09-06,"Gold rebounds on weaker U.S. jobs growth, eyes weekly gain",Neutral,0.0,0.0
2019-09-06,Investors waking up to platinum after metal trades at biggest discount to gold in 30 years,Neutral,0.0,0.0
2019-09-06,InvestmentPitch Media Video Discusses GGX Gold's Preparations to Drill to Test Deep Geophysical Target at Prolific Gold Camp Greenwood BC - Video Available on Investmentpitch.com,Positive,0.2,0.4
2019-09-06,"Gold Drops on US-China Talk Prospects, Strong Jobs Data",Positive,0.4333333333333333,0.7333333333333333
2019-09-06,Coffee brands Vittoria and Lavazza headed for court battle over rights to trademark the Italian word for gold,Neutral,0.0,0.0
2019-09-06,Apex Resources Announces Exploration at its Ore Hill Gold Project,Neutral,0.0,0.0
2019-09-06,Serabi Gold plc : Coringa PEA Confirms Positive Economics,Positive,0.22727272727272727,0.5454545454545454
2019-09-06,JPMorgan Sec.Plc : Form 8.5 (EPT/RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-06,"Gold dips 1%, set for weekly fall on good U.S. data, trade optimism",Positive,0.7,0.6000000000000001
2019-09-06,Gold slips as upbeat U.S. data dents safe-haven demand,Neutral,0.0,0.0
2019-09-06,Hands off our gold: Vittoria sues Lavazza over 'oro' trademark,Neutral,0.0,0.0
2019-09-06,The downside in gold is limited: FXTM,Negative,-0.07142857142857142,0.14285714285714285
2019-09-06,"December gold off 0.2% at $1,521.60/oz.",Neutral,0.0,0.0
2019-09-06,Gold pares loss after jobs report,Neutral,0.0,0.0
2019-09-06,"Gold prices fighting back after U.S. Employment Disappoints, 130K Jobs Created in August",Neutral,0.0,0.0
2019-09-06,Looking for a Growth Stock? 3 Reasons Why Kinross Gold (KGC) is a Solid Choice,Neutral,0.0,0.1
2019-09-06,Gold prices push higher following tepid US jobs data,Positive,0.125,0.3
2019-09-06,Metals Stocks: Gold posts a loss for the session and week as Powell eases worries about the economy,Neutral,0.0,0.0
2019-09-08,Royal Mint plans first stock exchange product with gold ETF,Positive,0.25,0.3333333333333333
2019-09-09,Further Exploration Defines Additional Gold-Silver Targets at Aurania's Lost Cities Project,Neutral,0.0,0.5
2019-09-09,"Metals Stocks: Gold pulls back, suffer a 3-session skid",Neutral,0.0,0.0
2019-09-09,China adds 100 tons of gold to its reserves in just 9 months,Neutral,0.0,0.0
2019-09-09,Gold won't go higher unless China tensions ratchet - INTL FCStone,Positive,0.25,0.5
2019-09-09,Bitcoin Hater Mark Mobius Bats for Gold upon Its 21% YTD Rise,Neutral,0.0,0.0
2019-09-09,Gold will be the last man standing in a currency war - Mark Mobius,Neutral,0.0,0.06666666666666667
2019-09-09,Why Every Investor Should Consider These 2 Gold Mining Stocks,Neutral,0.0,0.0
2019-09-09,Record High Debt and Record Low Yields Are a Boon for Gold,Positive,0.08,0.41999999999999993
2019-09-09,"Even at $1,500 gold miners need to regain investors' trust - Integra Resources",Neutral,0.0,0.0
2019-09-09,Minnova Corp. Announces up to 18.89 g/t Gold from Selected Samples of Historic Underground Mine Stockpiles at the La Esperanza Property in Peru,Neutral,0.0,0.0
2019-09-09,Gold sees modest profit taking amid little risk aversion at present,Negative,-0.029166666666666664,0.4666666666666666
2019-09-09,Yamana Gold announces disovery of East Gouldie Zone,Neutral,0.0,0.0
2019-09-09,"Gold needs a move past $1,530 to renew its rally - MKS PAMP Group",Negative,-0.25,0.25
2019-09-09,Gold falls on upbeat trader/investor risk appetite,Neutral,0.0,0.0
2019-09-09,Xtra-Gold: Update on Field Operations,Neutral,0.0,0.0
2019-09-09,TerraX Minerals Inc. : TerraX Extends Gold Mineralization,Neutral,0.0,0.0
2019-09-09,Winston Gold Corporation Joins The Stock Day Podcast to Discuss Their Current Gold Project,Neutral,0.0,0.4
2019-09-09,Japan Gold Acquires a Dominant Position in Kyushu with the Addition of Five New Gold Projects,Positive,0.13636363636363635,0.45454545454545453
2019-09-09,"Aston Bay Signs Definitive Agreement for Strategic Property Surrounding its Buckingham Gold Project in Virginia, USA",Neutral,0.0,0.0
2019-09-09,Argonaut Gold Announces Successful Completion of Additional San Agustin Water Well,Positive,0.75,0.95
2019-09-09,"Gold inches higher, but improved risk appetite caps gains",Positive,0.25,0.5
2019-09-09,"Pure Gold Mining Inc : EPC Awarded, Construction Commences at Madsen",Positive,0.21428571428571427,0.5
2019-09-09,Gatling Extends Bear Deposit with 10.6 Gram per Tonne Au at Larder Gold Project,Neutral,0.0,0.0
2019-09-09,Gold prices ease as improved risk appetite weighs,Neutral,0.0,0.0
2019-09-09,Surge Exploration Inc. Acquires Additional Gold-Copper Mineral Claim in British Columbia's Golden Triangle,Positive,0.15,0.25
2019-09-09,Canstar Discovers New Copper-Gold Bearing Massive Sulphides on Trend from Mary March,Positive,0.06818181818181818,0.7272727272727273
2019-09-09,Falling gold price keeps lid on ASX,Neutral,0.0,0.0
2019-09-09,"Gold edges up on rate cut bets, firmer equities limit upside",Neutral,0.0,0.0
2019-09-09,Ely Gold Royalties Purchases Jerritt Canyon Production Royalty (TSXV: ELY) (OTCQB: ELYGF),Neutral,0.0,0.0
2019-09-09,Gold Bullion Secs : Issue of Gold Bullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-09-09,China has piled up nearly 100 tons of gold reserves to help buffer against the blows of Trump's trade war,Positive,0.1,0.4
2019-09-09,"Gold, silver prices up on chart-based buying",Neutral,0.0,0.0
2019-09-10,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)-Barrick Gold Corporat AMEND,Negative,-0.1,0.6
2019-09-10,FranklinResourcesInc : Form 8.3 - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-10,Spanish Mountain Gold Announces PEA for a New Project Concept,Positive,0.06818181818181818,0.22727272727272727
2019-09-10,Benton to Option Panama Gold Project in the Red Lake Mining District to Maxtech Ventures,Neutral,0.0,0.0
2019-09-10,"Zacks.com featured highlights include: Digital Turbine, Perion, Controladora Vuela, OptimizeRx and Eldorado Gold",Neutral,0.0,0.0
2019-09-10,"Zacks.com featured highlights include: Helen of Troy, SolarEdge, Kirkland and Royal Gold",Neutral,0.0,0.0
2019-09-10,"The Zacks Analyst Blog Highlights: Molina, NRG, Kinross Gold, Apple and Home Depot",Neutral,0.0,0.0
2019-09-10,BlackRock Group : Form 8.3 - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-10,Capital Group Co. : Form 8.3 - Barrick Gold Corporation,Neutral,0.0,0.0
2019-09-10,Syquant Capital : Form 8.3 - GOLD US,Neutral,0.0,0.0
2019-09-10,Cordoba Minerals Files NI 43-101 Technical Report and Preliminary Economic Assessment for the San Matias Copper-Gold-Silver Project in Colombia,Positive,0.1,0.15000000000000002
2019-09-10,"Crystal Lake Mining Provides an Update on Designed Exploration for High-Grade Gold within the Newmont Lake Gold Corridor, NW BC, Golden Triangle, Eskay Camp",Positive,0.3,0.5
